event_id,event_type_id,event_name,time,country,currency,impact,actual,forecast,previous,urls,title
405784,1172.0,Irish CPI,2020-05-14 10:00:00,Ireland,EUR,Low Volatility Expected,,,0.7%,irish-cpi-1172,Consumer Price Index (CPI)
405785,1563.0,Irish HICP,2020-05-14 10:00:00,Ireland,EUR,Low Volatility Expected,,,0.4%,irish-hicp-1563,Harmonised Index of Consumer Prices (HICP)
405783,1564.0,Irish HICP,2020-05-14 10:00:00,Ireland,EUR,Low Volatility Expected,,,0.5%,irish-hicp-1564,Harmonised Index of Consumer Prices (HICP)
405789,1936.0,Thomson Reuters IPSOS PCSI,2020-05-14 11:00:00,United Kingdom,GBP,Low Volatility Expected,,,41.6,thomson-reuters-ipsos-pcsi-1936,Thomson Reuters IPSOS Primary Consumer Sentiment Index (PCSI)
405791,1925.0,Italy Thomson Reuters IPSOS PCSI,2020-05-14 11:00:00,Italy,EUR,Low Volatility Expected,,,31.82,italy-thomson-reuters-ipsos-pcsi-1925,Thomson Reuters IPSOS Primary Consumer Sentiment Index (PCSI)
405788,1894.0,Germany Thomson Reuters IPSOS PCSI,2020-05-14 11:00:00,Germany,EUR,Low Volatility Expected,,,44.33,germany-thomson-reuters-ipsos-pcsi-1894,Thomson Reuters IPSOS Primary Consumer Sentiment Index (PCSI)
405790,1929.0,France Thomson Reuters IPSOS PCSI,2020-05-14 11:00:00,France,EUR,Low Volatility Expected,,,38.20,france-thomson-reuters-ipsos-pcsi-1929,Thomson Reuters IPSOS Primary Consumer Sentiment Index (PCSI)
405792,1885.0,Russia Thomon Reuters IPSOS PCSI,2020-05-14 11:00:00,Russia,RUB,Low Volatility Expected,,,31.30,russia-thomon-reuters-ipsos-pcsi-1885,Thomson Reuters IPSOS Primary Consumer Sentiment Index (PCSI)
405793,1906.0,Turkey Thomson Reuters IPSOS PCSI,2020-05-14 11:00:00,Turkey,TRY,Low Volatility Expected,,,29.1,turkey-thomson-reuters-ipsos-pcsi-1906,homson Reuters IPSOS Primary Consumer Sentiment Index (PCSI)
405794,876.0,Current Account,2020-05-14 12:00:00,Poland,PLN,Low Volatility Expected,,565M,659M,current-account-876,Current Account (EUR)
406226,1207.0,CPI,2020-05-14 12:00:00,Namibia,NAD,Low Volatility Expected,,,0.10%,cpi-1207,Consumer Price Index (CPI)
406225,1208.0,CPI,2020-05-14 12:00:00,Namibia,NAD,Low Volatility Expected,,,2.40%,cpi-1208,Consumer Price Index (CPI)
406801,522.0,Continuing Jobless Claims,2020-05-14 12:30:00,United States,USD,Low Volatility Expected,,"25,100K","22,647K",continuing-jobless-claims-522,Continuing Jobless Claims
405810,892.0,Export Price Index,2020-05-14 12:30:00,United States,USD,Moderate Volatility Expected,,-2.1%,-1.6%,export-price-index-892,Export Price Index
405811,153.0,Import Price Index,2020-05-14 12:30:00,United States,USD,Moderate Volatility Expected,,-3.1%,-2.3%,import-price-index-153,Import Price Index
406799,294.0,Initial Jobless Claims,2020-05-14 12:30:00,United States,USD,High Volatility Expected,,"2,500K","3,169K",initial-jobless-claims-294,Initial Jobless Claims
406800,1041.0,Jobless Claims 4-Week Avg.,2020-05-14 12:30:00,United States,USD,Low Volatility Expected,,,"4,173.50K",jobless-claims-4-week-avg.-1041,Jobless Claims 4-Week Avg.
405812,207.0,Manufacturing Sales,2020-05-14 12:30:00,Canada,CAD,Moderate Volatility Expected,,-5.7%,0.5%,manufacturing-sales-207,Manufacturing Sales
406869,969.0,Central Bank reserves,2020-05-14 13:00:00,Russia,RUB,Moderate Volatility Expected,,,567.3B,central-bank-reserves-969,Central Bank Reserves (USD)
407056,1124.0,CPI,2020-05-14 13:00:00,Qatar,QAR,Low Volatility Expected,,,-1.40%,cpi-1124,Consumer Price Index (CPI)
407057,1125.0,CPI,2020-05-14 13:00:00,Qatar,QAR,Low Volatility Expected,,,-0.94%,cpi-1125,Consumer Price Index (CPI)
406716,386.0,Natural Gas Storage,2020-05-14 14:30:00,United States,USD,Low Volatility Expected,,107B,109B,natural-gas-storage-386,Natural Gas Storage
406715,1693.0,BoC Financial System Review,2020-05-14 14:30:00,Canada,CAD,Low Volatility Expected,,,,boc-financial-system-review-1693,Financial System Review
406928,1790.0,ECB's De Guindos Speaks,2020-05-14 15:00:00,Euro Zone,EUR,Moderate Volatility Expected,,,,ecb's-de-guindos-speaks-1790,Vice-President of the European Central Bank Luis De Guindos Speaks
405832,1292.0,Imports,2020-05-14 15:00:00,Colombia,COP,Low Volatility Expected,,,0.40%,imports-1292,Imports
405830,496.0,Industrial Production,2020-05-14 15:00:00,Colombia,COP,Low Volatility Expected,,-6.0%,4.6%,industrial-production-496,Industrial Production
405833,1284.0,Retail Sales,2020-05-14 15:00:00,Colombia,COP,Low Volatility Expected,,-8.6%,13.2%,retail-sales-1284,Retail Sales
405831,1391.0,Trade Balance,2020-05-14 15:00:00,Colombia,COP,Low Volatility Expected,,-0.870B,-0.756B,trade-balance-1391,Trade Balance (USD)
406717,1033.0,BoC Gov Poloz Speaks,2020-05-14 15:15:00,Canada,CAD,High Volatility Expected,,,,boc-gov-poloz-speaks-1033,Governor Poloz Speaks
406802,567.0,4-Week Bill Auction,2020-05-14 15:30:00,United States,USD,Low Volatility Expected,,,0.095%,4-week-bill-auction-567,4-Week Bill Auction
406803,1801.0,8-Week Bill Auction,2020-05-14 15:30:00,United States,USD,Low Volatility Expected,,,0.110%,8-week-bill-auction-1801,8-Week Bill Auction
406929,1665.0,FOMC Member Kashkari Speaks,2020-05-14 17:00:00,United States,USD,Moderate Volatility Expected,,,,fomc-member-kashkari-speaks-1665,FOMC Member Kashkari Speaks
406231,1268.0,Interest Rate Decision,2020-05-14 17:00:00,Egypt,EGP,Low Volatility Expected,,9.25%,9.25%,interest-rate-decision-1268,Interest Rate Decision
406230,1402.0,Overnight Lending Rate,2020-05-14 17:00:00,Egypt,EGP,Low Volatility Expected,,10.25%,10.25%,overnight-lending-rate-1402,Overnight Lending Rate
405838,436.0,CPI,2020-05-14 19:00:00,Argentina,ARS,Moderate Volatility Expected,,,3.6%,cpi-436,Consumer Price Index (CPI)
405839,1114.0,Export Price Index,2020-05-14 21:00:00,South Korea,KRW,Low Volatility Expected,,,-3.3%,export-price-index-1114,Export Price Index
405840,1115.0,Import Price Index,2020-05-14 21:00:00,South Korea,KRW,Low Volatility Expected,,,-7.7%,import-price-index-1115,Import Price Index
406930,1662.0,FOMC Member Kaplan Speaks,2020-05-14 22:00:00,United States,USD,Moderate Volatility Expected,,,,fomc-member-kaplan-speaks-1662,FOMC Member Kaplan Speaks
404295,338.0,Business NZ PMI,2020-05-14 22:30:00,New Zealand,NZD,Moderate Volatility Expected,,,53.2,business-nz-pmi-338,Business NZ Purchasing Managers Index (PMI)
405842,990.0,PPI,2020-05-14 23:50:00,Japan,JPY,Low Volatility Expected,,-0.9%,-0.9%,ppi-990,Producer Price Index (PPI)
405843,35.0,PPI,2020-05-14 23:50:00,Japan,JPY,Low Volatility Expected,,-1.6%,-0.4%,ppi-35,Producer Price Index (PPI)
405849,1910.0,Thomson Reuters IPSOS PCSI,2020-05-15 02:00:00,Japan,JPY,Low Volatility Expected,,,32.31,thomson-reuters-ipsos-pcsi-1910,Thomson Reuters IPSOS Primary Consumer Sentiment Index (PCSI)
405846,1915.0,China Thomson Reuters IPSOS PCSI,2020-05-15 02:00:00,China,CNY,Low Volatility Expected,,,67.96,china-thomson-reuters-ipsos-pcsi-1915,Thomson Reuters IPSOS Primary Consumer Sentiment Index (PCSI)
405852,460.0,Fixed Asset Investment,2020-05-15 02:00:00,China,CNY,Moderate Volatility Expected,,-10.0%,-16.1%,fixed-asset-investment-460,Fixed Asset Investment
405853,462.0,Industrial Production,2020-05-15 02:00:00,China,CNY,High Volatility Expected,,1.5%,-1.1%,industrial-production-462,Industrial Production
405847,1916.0,Chinese Industrial Production YTD ,2020-05-15 02:00:00,China,CNY,Moderate Volatility Expected,,,-8.4%,chinese-industrial-production-ytd--1916,Industrial Production Year to Date (YTD)
405845,465.0,Retail Sales,2020-05-15 02:00:00,China,CNY,Low Volatility Expected,,-7.0%,-15.8%,retail-sales-465,Retail Sales
405848,1918.0,Chinese Retail Sales YTD ,2020-05-15 02:00:00,China,CNY,Low Volatility Expected,,,-19.64%,chinese-retail-sales-ytd--1918,Retail Sales Year to Date (YTD)
406718,1793.0,Chinese Unemployment Rate,2020-05-15 02:00:00,China,CNY,Moderate Volatility Expected,,,5.9%,chinese-unemployment-rate-1793,Chinese Unemployment Rate
406804,1752.0,NBS Press Conference,2020-05-15 02:00:00,China,CNY,Moderate Volatility Expected,,,,nbs-press-conference-1752,Press Conference
405743,608.0,Dutch Retail Sales,2020-05-15 04:30:00,Netherlands,EUR,Low Volatility Expected,,,8.2%,dutch-retail-sales-608,Retail Sales
405869,772.0,Estonian Unemployment Rate,2020-05-15 05:00:00,Estonia,EUR,Low Volatility Expected,,,4.10%,estonian-unemployment-rate-772,Unemployment Rate
406805,442.0,GDP,2020-05-15 06:00:00,Denmark,DKK,Low Volatility Expected,,,0.6%,gdp-442,Gross Domestic Product (GDP)
405872,641.0,Trade Balance,2020-05-15 06:00:00,Norway,NOK,Low Volatility Expected,,,2.5B,trade-balance-641,Trade Balance
406806,1258.0,GDP,2020-05-15 06:00:00,Romania,RON,Low Volatility Expected,,,4.3%,gdp-1258,Gross Domestic Product (GDP)
406808,515.0,GDP,2020-05-15 06:10:00,Peru,PEN,Low Volatility Expected,,,3.83%,gdp-515,Gross Domestic Product (GDP)
405876,112.0,French CPI,2020-05-15 06:45:00,France,EUR,Moderate Volatility Expected,,,-0.1%,french-cpi-112,Consumer Price Index (CPI)
406809,1759.0,French CPI,2020-05-15 06:45:00,France,EUR,Low Volatility Expected,,0.4%,0.7%,french-cpi-1759,Consumer Price Index (CPI)
405875,940.0,French HICP,2020-05-15 06:45:00,France,EUR,Moderate Volatility Expected,,0.1%,0.1%,french-hicp-940,Harmonised Index of Consumer Prices (HICP)
405874,941.0,French HICP,2020-05-15 06:45:00,France,EUR,Low Volatility Expected,,0.5%,0.5%,french-hicp-941,Harmonised Index of Consumer Prices (HICP)
406810,1209.0,CPI,2020-05-15 07:00:00,Nigeria,NGN,Low Volatility Expected,,,12.26%,cpi-1209,a Consumer Price Index (CPI)
406811,1554.0,Food Inflation,2020-05-15 07:00:00,Nigeria,NGN,Low Volatility Expected,,,14.98%,food-inflation-1554,a Food Inflation
406065,794.0,Slovak GDP,2020-05-15 07:00:00,Slovakia,EUR,Low Volatility Expected,,,2.0%,slovak-gdp-794,Gross Domestic Product (GDP)
405957,1394.0,Trade Balance YTD,2020-05-15 07:20:00,Ukraine,UAH,Moderate Volatility Expected,,,-0.4B,trade-balance-ytd-1394,Trade Balance YTD (USD)
406000,431.0,GDP,2020-05-15 07:20:00,Ukraine,UAH,Low Volatility Expected,,-1.0%,1.5%,gdp-431,Gross Domestic Product (GDP)
405868,1447.0,Dutch GDP,2020-05-15 07:30:00,Netherlands,EUR,Low Volatility Expected,,-3.0%,0.4%,dutch-gdp-1447,Gross Domestic Product (GDP)
405867,428.0,Dutch GDP,2020-05-15 07:30:00,Netherlands,EUR,Low Volatility Expected,,-1.9%,1.6%,dutch-gdp-428,Gross Domestic Product (GDP)
406411,610.0,Dutch Trade Balance,2020-05-15 07:30:00,Netherlands,EUR,Low Volatility Expected,,,5.63B,dutch-trade-balance-610,Trade Balance
405883,547.0,Italian Industrial New Orders,2020-05-15 08:00:00,Italy,EUR,Low Volatility Expected,,,-4.4%,italian-industrial-new-orders-547,Industrial New Orders
405880,950.0,Italian Industrial New Orders,2020-05-15 08:00:00,Italy,EUR,Low Volatility Expected,,,-2.6%,italian-industrial-new-orders-950,Industrial New Orders
405882,783.0,Italian Industrial Sales,2020-05-15 08:00:00,Italy,EUR,Low Volatility Expected,,,-2.10%,italian-industrial-sales-783,Industrial Sales
405885,1174.0,Italian Industrial Sales,2020-05-15 08:00:00,Italy,EUR,Low Volatility Expected,,,0.90%,italian-industrial-sales-1174,Industrial Sales
405881,879.0,GDP,2020-05-15 08:00:00,Poland,PLN,Moderate Volatility Expected,,-1.2%,0.3%,gdp-879,Gross Domestic Product (GDP)
405884,869.0,Budget balance,2020-05-15 08:00:00,Turkey,TRY,Moderate Volatility Expected,,,-43.70B,budget-balance-869,Budget Balance
406812,1196.0,CPI,2020-05-15 08:00:00,Botswana,BWP,Low Volatility Expected,,,2.2%,cpi-1196,Consumer Price Index (CPI)
406813,1195.0,CPI,2020-05-15 08:00:00,Botswana,BWP,Low Volatility Expected,,,0.1%,cpi-1195,Consumer Price Index (CPI)
405889,1071.0,GDP,2020-05-15 08:30:00,Hong Kong,HKD,Low Volatility Expected,,-8.9%,-8.9%,gdp-1071,Gross Domestic Product (GDP)
405886,503.0,GDP,2020-05-15 08:30:00,Hong Kong,HKD,Low Volatility Expected,,-5.3%,-5.3%,gdp-503,Gross Domestic Product (GDP)
405895,1926.0,Italian CPI Ex Tobacco,2020-05-15 09:00:00,Italy,EUR,Low Volatility Expected,,,0.1%,italian-cpi-ex-tobacco-1926,Consumer Price Index (CPI) Ex Tobacco
406719,96.0,Employment Change,2020-05-15 09:00:00,Euro Zone,EUR,Low Volatility Expected,,,0.3%,employment-change-96,Eurozone Employment Change
405894,1898.0,Employment Overall,2020-05-15 09:00:00,Euro Zone,EUR,Low Volatility Expected,,,"160,756.0K",employment-overall-1898,Eurozone Employment Overall
405893,925.0,GDP,2020-05-15 09:00:00,Euro Zone,EUR,Moderate Volatility Expected,,-3.3%,-3.3%,gdp-925,Eurozone Gross Domestic Product (GDP)
405891,120.0,GDP,2020-05-15 09:00:00,Euro Zone,EUR,Moderate Volatility Expected,,-3.8%,-3.8%,gdp-120,Eurozone Gross Domestic Product (GDP)
405898,287.0,Trade Balance,2020-05-15 09:00:00,Euro Zone,EUR,Moderate Volatility Expected,,,23.0B,trade-balance-287,Eurozone Trade Balance
406732,1639.0,M3 Money Supply,2020-05-15 09:00:00,United Arab Emirates,AED,Low Volatility Expected,,,5.00%,m3-money-supply-1639,M3 Money Supply 
406733,1640.0,Private Sector Loans,2020-05-15 09:00:00,United Arab Emirates,AED,Low Volatility Expected,,,5.60%,private-sector-loans-1640,Private Sector Loans 
405901,1903.0,Reserve Assets Total,2020-05-15 10:00:00,Euro Zone,EUR,Low Volatility Expected,,,866.26B,reserve-assets-total-1903,Eurozone Reserve Assets Total
405974,1295.0,M2 Money Supply,2020-05-15 10:00:00,Bahrain,BHD,Low Volatility Expected,,,10.50%,m2-money-supply-1295,M2 Money Supply
405973,1429.0,Private Sector Credit,2020-05-15 10:00:00,Bahrain,BHD,Low Volatility Expected,,,1.70%,private-sector-credit-1429,Private Sector Credit
405923,880.0,CPI,2020-05-15 11:00:00,Israel,ILS,Low Volatility Expected,,,0.0%,cpi-880,Consumer Price Index (CPI)
405922,589.0,CPI,2020-05-15 11:00:00,Israel,ILS,Moderate Volatility Expected,,,0.4%,cpi-589,Consumer Price Index (CPI)
406911,757.0,"FX Reserves, USD",2020-05-15 11:30:00,India,INR,Low Volatility Expected,,,481.08B,"fx-reserves,-usd-757",FX Reserves (USD)
405924,1551.0,End Year CPI Forecast,2020-05-15 11:30:00,Turkey,TRY,Low Volatility Expected,,,9.76%,end-year-cpi-forecast-1551,End Year Consumer Price Index (CPI) Forecast
406819,765.0,IBC-Br Economic Activity,2020-05-15 12:00:00,Brazil,BRL,Low Volatility Expected,,,0.35%,ibc-br-economic-activity-765,IBC-Br Economic Activity
405934,63.0,Core Retail Sales,2020-05-15 12:30:00,United States,USD,High Volatility Expected,,-8.6%,-4.2%,core-retail-sales-63, Retail Sales
405935,323.0,NY Empire State Manufacturing Index,2020-05-15 12:30:00,United States,USD,Moderate Volatility Expected,,-63.50,-78.20,ny-empire-state-manufacturing-index-323,NY Empire State Manufacturing Index
405933,1506.0,Retail Control,2020-05-15 12:30:00,United States,USD,Low Volatility Expected,,-4.6%,2.0%,retail-control-1506,Retail Control
405932,1878.0,Retail Sales,2020-05-15 12:30:00,United States,USD,Low Volatility Expected,,,-5.80%,retail-sales-1878,Retail Sales
405930,256.0,Retail Sales,2020-05-15 12:30:00,United States,USD,High Volatility Expected,,-12.0%,-8.4%,retail-sales-256,Retail Sales
405931,1507.0,Retail Sales Ex Gas/Autos,2020-05-15 12:30:00,United States,USD,Low Volatility Expected,,,-2.8%,retail-sales-ex-gas-autos-1507,Retail Sales Ex Gas/Autos
406243,109.0,Foreign Securities Purchases,2020-05-15 12:30:00,Canada,CAD,Moderate Volatility Expected,,,20.61B,foreign-securities-purchases-109,Foreign Securities Purchases
406244,1028.0,Foreign Securities Purchases by Canadians,2020-05-15 12:30:00,Canada,CAD,Low Volatility Expected,,,6.14B,foreign-securities-purchases-by-canadians-1028,Foreign Securities Purchases by Canadians
406820,433.0,Trade Balance,2020-05-15 12:30:00,India,INR,Low Volatility Expected,,,-9.76B,trade-balance-433,Trade Balance
405944,550.0,Trade Balance,2020-05-15 13:00:00,Russia,RUB,Low Volatility Expected,,5.76B,9.66B,trade-balance-550,Trade Balance
405951,31.0,Capacity Utilization Rate,2020-05-15 13:15:00,United States,USD,Low Volatility Expected,,64.0%,72.7%,capacity-utilization-rate-31,Capacity Utilization Rate
405949,1755.0,Industrial Production,2020-05-15 13:15:00,United States,USD,Moderate Volatility Expected,,,-5.49%,industrial-production-1755,Industrial Production
405952,161.0,Industrial Production,2020-05-15 13:15:00,United States,USD,Moderate Volatility Expected,,-11.5%,-5.4%,industrial-production-161,Industrial Production
405950,1307.0,Manufacturing Production,2020-05-15 13:15:00,United States,USD,Low Volatility Expected,,-13.0%,-6.3%,manufacturing-production-1307,Manufacturing Production
405972,29.0,Business Inventories,2020-05-15 14:00:00,United States,USD,Moderate Volatility Expected,,-0.2%,-0.4%,business-inventories-29,Business Inventories
405971,1057.0,JOLTs Job Openings,2020-05-15 14:00:00,United States,USD,High Volatility Expected,,,6.882M,jolts-job-openings-1057,JOLTs Job Openings
405111,1871.0,Philippines Foreign Direct Investment,2020-05-15 14:00:00,Philippines,PHP,Low Volatility Expected,,,1.20B,philippines-foreign-direct-investment-1871,Foreign Direct Investment (USD)
406821,516.0,Unemployment Rate,2020-05-15 14:10:00,Peru,PEN,Low Volatility Expected,,,7.8%,unemployment-rate-516,Unemployment Rate
405866,1092.0,Export Growth,2020-05-15 14:19:00,Indonesia,IDR,Low Volatility Expected,,-2.70%,-0.20%,export-growth-1092,Export Growth
405864,1097.0,Import Growth,2020-05-15 14:19:00,Indonesia,IDR,Low Volatility Expected,,-12.73%,-0.75%,import-growth-1097,Import Growth
405865,504.0,Trade Balance,2020-05-15 14:19:00,Indonesia,IDR,Moderate Volatility Expected,,-0.20B,0.74B,trade-balance-504,Trade Balance
405559,1873.0,Nigeria Manufacturing PMI,2020-05-15 16:00:00,Nigeria,NGN,Low Volatility Expected,,,51.1,nigeria-manufacturing-pmi-1873,a Manufacturing Purchasing Managers Index (PMI)
405560,1874.0,Nigeria Non-Manufacturing PMI,2020-05-15 16:00:00,Nigeria,NGN,Low Volatility Expected,,,49.2,nigeria-non-manufacturing-pmi-1874,a Non-Manufacturing Purchasing Managers Index (PMI)
406002,1151.0,GDP,2020-05-15 16:00:00,Colombia,COP,Low Volatility Expected,,-0.7%,0.5%,gdp-1151,Gross Domestic Product (GDP)
406001,495.0,GDP,2020-05-15 16:00:00,Colombia,COP,Low Volatility Expected,,1.5%,3.4%,gdp-495,Gross Domestic Product (GDP)
406838,1652.0,U.S. Baker Hughes Oil Rig Count,2020-05-15 17:00:00,United States,USD,Moderate Volatility Expected,,,292,u.s.-baker-hughes-oil-rig-count-1652,Baker Hughes Oil Rig Count
406839,1810.0,U.S. Baker Hughes Total Rig Count,2020-05-15 17:00:00,United States,USD,Moderate Volatility Expected,,,374,u.s.-baker-hughes-total-rig-count-1810,Baker Hughes Total Rig Count
406028,654.0,"US Foreign Buying, T-bonds",2020-05-15 20:00:00,United States,USD,Low Volatility Expected,,,4.90B,"us-foreign-buying,-t-bonds-654","Foreign Buying, T-bonds"
406029,663.0,Overall Net Capital Flow,2020-05-15 20:00:00,United States,USD,Low Volatility Expected,,,-13.40B,overall-net-capital-flow-663,Overall Net Capital Flow
406027,283.0,TIC Net Long-Term Transactions,2020-05-15 20:00:00,United States,USD,Moderate Volatility Expected,,,49.4B,tic-net-long-term-transactions-283,TIC Net Long-Term Transactions
406030,903.0,TIC Net Long-Term Transactions including Swaps,2020-05-15 20:00:00,United States,USD,Low Volatility Expected,,,24.70B,tic-net-long-term-transactions-including-swaps-903,TIC Net Long-Term Transactions including Swaps
406048,1053.0,GDP,2020-05-17 23:50:00,Japan,JPY,Moderate Volatility Expected,,-4.6%,-7.1%,gdp-1053,Gross Domestic Product (GDP)
406046,119.0,GDP,2020-05-17 23:50:00,Japan,JPY,High Volatility Expected,,-1.2%,-1.8%,gdp-119,Gross Domestic Product (GDP)
406044,1459.0,GDP Capital Expenditure,2020-05-17 23:50:00,Japan,JPY,Low Volatility Expected,,-1.5%,-4.6%,gdp-capital-expenditure-1459,Gross Domestic Product (GDP) Capital Expenditure
406045,1463.0,GDP External Demand,2020-05-17 23:50:00,Japan,JPY,Low Volatility Expected,,0.3%,0.5%,gdp-external-demand-1463,Gross Domestic Product (GDP) External Demand
406822,126.0,GDP Price Index,2020-05-17 23:50:00,Japan,JPY,Low Volatility Expected,,,1.2%,gdp-price-index-126,Gross Domestic Product (GDP) Price Index
406047,1466.0,GDP Private Consumption,2020-05-17 23:50:00,Japan,JPY,Low Volatility Expected,,-1.6%,-2.8%,gdp-private-consumption-1466,Gross Domestic Product (GDP) Private Consumption
406049,1382.0,Non-Oil Exports,2020-05-18 00:30:00,Singapore,SGD,Low Volatility Expected,,,12.80%,non-oil-exports-1382,Non-Oil Exports
406050,1383.0,Non-Oil Exports,2020-05-18 00:30:00,Singapore,SGD,Low Volatility Expected,,-8.90%,17.60%,non-oil-exports-1383,Non-Oil Exports
406051,752.0,House Prices,2020-05-18 01:30:00,China,CNY,Low Volatility Expected,,,5.3%,house-prices-752,House Prices
406052,476.0,GDP,2020-05-18 02:30:00,Thailand,THB,Moderate Volatility Expected,,2.1%,1.6%,gdp-476,Gross Domestic Product (GDP)
406053,1259.0,GDP,2020-05-18 02:30:00,Thailand,THB,Low Volatility Expected,,0.40%,0.20%,gdp-1259,Gross Domestic Product (GDP)
406057,875.0,Corp. Sector Wages,2020-05-18 08:00:00,Poland,PLN,Low Volatility Expected,,4.5%,6.3%,corp.-sector-wages-875,Corp. Sector Wages
406056,1525.0,Employment Growth,2020-05-18 08:00:00,Poland,PLN,Low Volatility Expected,,-0.5%,0.3%,employment-growth-1525,Employment Growth
406060,1222.0,Core CPI,2020-05-18 12:00:00,Poland,PLN,Low Volatility Expected,,3.5%,3.6%,core-cpi-1222, Consumer Price Index (CPI)
406061,490.0,GDP,2020-05-18 12:30:00,Chile,CLP,Low Volatility Expected,,-1.9%,-2.1%,gdp-490,Gross Domestic Product (GDP)
406064,218.0,NAHB Housing Market Index,2020-05-18 14:00:00,United States,USD,Low Volatility Expected,,35,30,nahb-housing-market-index-218,NAHB Housing Market Index
406067,243.0,PPI Input,2020-05-18 22:45:00,New Zealand,NZD,Moderate Volatility Expected,,,0.1%,ppi-input-243,Producer Price Index (PPI) Input
406068,247.0,PPI Output,2020-05-18 22:45:00,New Zealand,NZD,Low Volatility Expected,,,0.4%,ppi-output-247,Producer Price Index (PPI) Output
406742,146.0,Home Loans,2020-05-19 01:30:00,Australia,AUD,Moderate Volatility Expected,,,-2.0%,home-loans-146,Home Loans
406741,1424.0,Invest Housing Finance,2020-05-19 01:30:00,Australia,AUD,Low Volatility Expected,,,-1.9%,invest-housing-finance-1424,Invest Housing Finance
406069,1407.0,RBNZ Offshore Holdings,2020-05-19 03:00:00,New Zealand,NZD,Low Volatility Expected,,,46.40%,rbnz-offshore-holdings-1407,Offshore Holdings
406070,989.0,Capacity Utilization,2020-05-19 04:30:00,Japan,JPY,Low Volatility Expected,,,-1.8%,capacity-utilization-989,Capacity Utilization
406083,1031.0,Average Earnings ex Bonus,2020-05-19 06:00:00,United Kingdom,GBP,Low Volatility Expected,,3.0%,2.9%,average-earnings-ex-bonus-1031,Average Earnings ex Bonus
406082,7.0,Average Earnings Index +Bonus,2020-05-19 06:00:00,United Kingdom,GBP,High Volatility Expected,,3.0%,2.8%,average-earnings-index-+bonus-7,Average Earnings Index +Bonus
406079,1932.0,Car Registration,2020-05-19 06:00:00,United Kingdom,GBP,Low Volatility Expected,,,-44.4%,car-registration-1932,Car Registration
406078,1931.0,Car Registration,2020-05-19 06:00:00,United Kingdom,GBP,Low Volatility Expected,,,220.0%,car-registration-1931,Car Registration
406073,39.0,Claimant Count Change,2020-05-19 06:00:00,United Kingdom,GBP,High Volatility Expected,,172.5K,12.1K,claimant-count-change-39,Claimant Count Change
406080,1743.0,Employment Change 3M/3M,2020-05-19 06:00:00,United Kingdom,GBP,Moderate Volatility Expected,,100K,172K,employment-change-3m-3m-1743,Employment Change 3M/3M
406081,297.0,Unemployment Rate,2020-05-19 06:00:00,United Kingdom,GBP,Moderate Volatility Expected,,3.9%,4.0%,unemployment-rate-297,Unemployment Rate
406085,1923.0,Italian Car Registration,2020-05-19 06:00:00,Italy,EUR,Low Volatility Expected,,,-85.4%,italian-car-registration-1923,Car Registration
406084,1922.0,Italian Car Registration,2020-05-19 06:00:00,Italy,EUR,Low Volatility Expected,,,-82.6%,italian-car-registration-1922,Car Registration
406075,1892.0,German Car Registration,2020-05-19 06:00:00,Germany,EUR,Low Volatility Expected,,,-37.7%,german-car-registration-1892,Car Registration
406072,1891.0,German Car Registration,2020-05-19 06:00:00,Germany,EUR,Low Volatility Expected,,,-10.3%,german-car-registration-1891,Car Registration
406074,1171.0,German WPI,2020-05-19 06:00:00,Germany,EUR,Low Volatility Expected,,,-1.5%,german-wpi-1171,Wholesale Price Index (WPI)
406086,143.0,German WPI,2020-05-19 06:00:00,Germany,EUR,Low Volatility Expected,,,-0.4%,german-wpi-143,Wholesale Price Index (WPI)
406077,1928.0,French Car Registration,2020-05-19 06:00:00,France,EUR,Low Volatility Expected,,,-72.2%,french-car-registration-1928,Car Registration
406076,1927.0,French Car Registration,2020-05-19 06:00:00,France,EUR,Low Volatility Expected,,,-62.6%,french-car-registration-1927,Car Registration
406088,1396.0,Deposit Facility Rate,2020-05-19 07:00:00,Indonesia,IDR,Low Volatility Expected,,3.75%,3.75%,deposit-facility-rate-1396,Deposit Facility Rate
406087,1397.0,Lending Facility Rate,2020-05-19 07:00:00,Indonesia,IDR,Low Volatility Expected,,5.25%,5.25%,lending-facility-rate-1397,Lending Facility Rate
406089,776.0,Unemployment Rate,2020-05-19 08:30:00,Hong Kong,HKD,Low Volatility Expected,,,4.2%,unemployment-rate-776,Unemployment Rate
406091,1036.0,German ZEW Current Conditions,2020-05-19 09:00:00,Germany,EUR,Moderate Volatility Expected,,-77.5,-91.5,german-zew-current-conditions-1036,ZEW Current Conditions
406093,144.0,German ZEW Economic Sentiment,2020-05-19 09:00:00,Germany,EUR,High Volatility Expected,,-42.3,28.2,german-zew-economic-sentiment-144,ZEW Economic Sentiment
406092,1896.0,Construction Output,2020-05-19 09:00:00,Euro Zone,EUR,Low Volatility Expected,,,-1.51%,construction-output-1896,Eurozone Construction Output
406090,310.0,ZEW Economic Sentiment,2020-05-19 09:00:00,Euro Zone,EUR,Moderate Volatility Expected,,,25.2,zew-economic-sentiment-310,Eurozone ZEW Economic Sentiment
406094,1471.0,Gold Production,2020-05-19 09:30:00,South Africa,ZAR,Low Volatility Expected,,,4.9%,gold-production-1471,Gold Production
